season,week,player_name,defteam,3rd_down_stop,4th_down_stop,qb_hit,sack,tackle_for_loss,forced_fumble,drive_stopper_score,total_impact_plays
2025,15,D.Lawrence,SEA,0,0,0,0,1,0,2.0,1
2025,15,D.Overshown,DAL,1,0,0,0,0,0,2.0,1
2025,4,O.Speights,LA,1,0,0,0,0,0,2.0,1
2025,4,T.Buchanan,BAL,1,0,0,0,0,0,2.0,1
2025,5,C.Rozeboom,CAR,0,0,0,0,1,0,2.0,1
2025,5,C.Schwesinger,CLE,1,0,0,0,0,0,2.0,1
2025,5,D.Davis,NO,1,0,0,0,0,0,2.0,1
2025,15,G.Pratt,IND,0,0,0,0,1,0,2.0,1
2025,15,J.Campbell,DET,1,0,0,0,0,0,2.0,1
2025,15,J.Johnson,NYJ,1,0,0,0,0,0,2.0,1
2025,4,T.Knight,SEA,0,0,0,0,1,0,2.0,1
2025,4,Z.Collins,ARI,0,0,0,0,1,0,2.0,1
2025,5,A.Anzalone,DET,0,0,0,0,1,0,2.0,1
2025,17,L.David,TB,1,0,0,0,0,0,2.0,1
2025,17,M.Mapu,NE,1,0,0,0,0,0,2.0,1
2025,17,N.Bolton,KC,1,0,0,0,0,0,2.0,1
2025,4,Ja.Phillips,MIA,1,0,0,0,0,0,2.0,1
2025,4,D.Hall,SEA,1,0,0,0,0,0,2.0,1
2025,4,D.Muasau,NYG,0,0,0,0,1,0,2.0,1
2025,4,D.Turner,MIN,1,0,0,0,0,0,2.0,1
2025,4,D.White,LV,0,0,0,0,1,0,2.0,1
2025,4,D.Winters,SF,0,0,0,0,1,0,2.0,1
2025,15,J.Sherwood,NYJ,1,0,0,0,0,0,2.0,1
2025,15,J.Williams,TEN,0,0,0,0,1,0,2.0,1
2025,15,L.Chenal,KC,1,0,0,0,0,0,2.0,1
2025,15,M.Parsons,GB,1,0,0,0,0,0,2.0,1
2025,4,N.Landman,LA,1,0,0,0,0,0,2.0,1
2025,4,N.Scourton,CAR,0,0,0,0,1,0,2.0,1
2025,16,A.Davis-Gaither,ARI,1,0,0,0,0,0,2.0,1
2025,16,B.Okereke,NYG,1,0,0,0,0,0,2.0,1
2025,4,B.Browning,ARI,1,0,0,0,0,0,2.0,1
2025,4,B.Dupree,LAC,1,0,0,0,0,0,2.0,1
2025,4,B.Wagner,WAS,0,0,0,0,1,0,2.0,1
2025,4,C.Schwesinger,CLE,1,0,0,0,0,0,2.0,1
2025,4,D.Davis,NO,0,0,0,0,1,0,2.0,1
2025,15,P.Werner,NO,1,0,0,0,0,0,2.0,1
2025,15,S.Thompson,BUF,0,0,0,0,1,0,2.0,1
2025,15,U.Nwosu,SEA,1,0,0,0,0,0,2.0,1
2025,4,J.Adams,LV,0,0,0,0,1,0,2.0,1
2025,4,J.Brooks,MIA,1,0,0,0,0,0,2.0,1
2025,4,J.Hunt,PHI,0,0,0,0,1,0,2.0,1
2025,4,J.Sherwood,NYJ,1,0,0,0,0,0,2.0,1
2025,17,J.Baker,CLE,0,0,0,0,1,0,2.0,1
2025,17,J.Campbell,DET,1,0,0,0,0,0,2.0,1
2025,17,J.Campbell,PHI,1,0,0,0,0,0,2.0,1
2025,17,J.Giles-Harris,CIN,1,0,0,0,0,0,2.0,1
2025,17,J.Higgins,BAL,1,0,0,0,0,0,2.0,1
2025,10,J.Campbell,PHI,1,0,0,0,0,0,2.0,1
2025,10,J.Gibbens,NE,0,0,0,0,1,0,2.0,1
2025,9,K.Mack,LAC,1,0,0,0,0,0,2.0,1
2025,9,K.Van Noy,BAL,0,0,0,0,1,0,2.0,1
2025,9,M.Judon,MIA,0,0,0,0,1,0,2.0,1
2025,9,M.Milano,BUF,1,0,0,0,0,0,2.0,1
2025,9,M.Parsons,GB,0,0,0,0,1,0,2.0,1
2025,9,Ma.Wilson,ARI,1,0,0,0,0,0,2.0,1
2025,9,D.Ojabo,BAL,1,0,0,0,0,0,2.0,1
2025,17,C.Gray,TEN,0,0,0,0,1,0,2.0,1
2025,9,D.White,LV,1,0,0,0,0,0,2.0,1
2025,9,D.Winters,SF,1,0,0,0,0,0,2.0,1
2025,9,E.Cooper,GB,1,0,0,0,0,0,2.0,1
2025,9,A.Singleton,DEN,0,0,0,0,1,0,2.0,1
2025,17,J.Johnson,NYJ,0,0,0,0,1,0,2.0,1
2025,17,J.Magee,WAS,0,0,0,0,1,0,2.0,1
2025,17,C.Muma,NE,1,0,0,0,0,0,2.0,1
2025,17,K.Mack,LAC,0,0,0,0,1,0,2.0,1
2025,17,K.Murray,DAL,1,0,0,0,0,0,2.0,1
2025,4,E.Jones,SEA,1,0,0,0,0,0,2.0,1
2025,4,G.Pratt,LV,0,0,0,0,1,0,2.0,1
2025,4,G.Stuard,DET,1,0,0,0,0,0,2.0,1
2025,3,T.Buchanan,BAL,1,0,0,0,0,0,2.0,1
2025,16,J.Magee,WAS,0,0,0,0,1,0,2.0,1
2025,4,D.Deablo,ATL,1,0,0,0,0,0,2.0,1
2025,16,C.Granderson,NO,1,0,0,0,0,0,2.0,1
2025,16,D.Barnes,DET,1,0,0,0,0,0,2.0,1
2025,16,D.Davis,NO,0,0,0,0,1,0,2.0,1
2025,16,D.Turner,MIN,1,0,0,0,0,0,2.0,1
2025,17,D.Bush,CLE,0,0,0,0,1,0,2.0,1
2025,3,T.Wallace,CAR,0,0,0,0,1,0,2.0,1
2025,16,D.White,LV,1,0,0,0,0,0,2.0,1
2025,16,E.Kendricks,SF,1,0,0,0,0,0,2.0,1
2025,16,F.Oluokun,JAX,1,0,0,0,0,0,2.0,1
2025,2,W.Gay,MIA,0,0,0,0,1,0,2.0,1
2025,3,Ja.Phillips,MIA,1,0,0,0,0,0,2.0,1
2025,3,K.Murray,DAL,1,0,0,0,0,0,2.0,1
2025,17,D.Davis,NO,1,0,0,0,0,0,2.0,1
2025,16,H.To'oTo'o,HOU,1,0,0,0,0,0,2.0,1
2025,16,J.Adams,LV,0,0,0,0,1,0,2.0,1
2025,16,J.Brooks,MIA,1,0,0,0,0,0,2.0,1
2025,16,J.Campbell,PHI,0,0,0,0,1,0,2.0,1
2025,16,J.Giles-Harris,CIN,1,0,0,0,0,0,2.0,1
2025,3,N.Landman,LA,1,0,0,0,0,0,2.0,1
2025,3,O.Speights,LA,1,0,0,0,0,0,2.0,1
2025,3,P.Wilson,PIT,1,0,0,0,0,0,2.0,1
2025,3,S.Thompson,BUF,0,0,0,0,1,0,2.0,1
2025,3,T.Bernard,BUF,0,0,0,0,1,0,2.0,1
2025,16,T.Edmunds,CHI,1,0,0,0,0,0,2.0,1
2025,3,E.Cooper,GB,1,0,0,0,0,0,2.0,1
2025,3,E.Jones,SEA,0,0,0,0,1,0,2.0,1
2025,3,E.Roberts,LV,0,0,0,0,1,0,2.0,1
2025,3,E.Speed,HOU,1,0,0,0,0,0,2.0,1
2025,10,A.Al-Shaair,HOU,1,0,0,0,0,0,2.0,1
2025,10,A.Davis-Gaither,ARI,0,0,0,0,1,0,2.0,1
2025,10,C.Simon,ARI,1,0,0,0,0,0,2.0,1
2025,10,D.Davis,NO,1,0,0,0,0,0,2.0,1
2025,10,D.White,LV,1,0,0,0,0,0,2.0,1
2025,10,E.Speed,HOU,0,0,0,0,1,0,2.0,1
2025,10,H.To'oTo'o,HOU,0,0,0,0,1,0,2.0,1
2025,10,O.Speights,LA,1,0,0,0,0,0,2.0,1
2025,10,P.Queen,PIT,1,0,0,0,0,0,2.0,1
2025,10,P.Werner,NO,0,0,0,0,1,0,2.0,1
2025,10,P.Wilson,PIT,1,0,0,0,0,0,2.0,1
2025,10,R.Spillane,NE,0,0,0,0,1,0,2.0,1
2025,10,T.Dodson,MIA,1,0,0,0,0,0,2.0,1
2025,3,I.McDuffie,GB,0,0,0,0,1,0,2.0,1
2025,3,J.Elliss,DEN,0,0,0,0,1,0,2.0,1
2025,3,J.Gibbens,NE,0,0,0,0,1,0,2.0,1
2025,16,J.Pearce,ATL,1,0,0,0,0,0,2.0,1
2025,16,J.Turner,DEN,1,0,0,0,0,0,2.0,1
2025,16,M.Diabate,CLE,1,0,0,0,0,0,2.0,1
2025,3,J.Sherwood,NYJ,1,0,0,0,0,0,2.0,1
2025,17,C.Barton,TEN,1,0,0,0,0,0,2.0,1
2025,17,D.Muasau,NYG,1,0,0,0,0,0,2.0,1
2025,17,D.Thomas,SEA,1,0,0,0,0,0,2.0,1
2025,17,D.Williams,BUF,1,0,0,0,0,0,2.0,1
2025,17,E.Wilson,MIN,1,0,0,0,0,0,2.0,1
2025,17,F.Oluokun,JAX,1,0,0,0,0,0,2.0,1
2025,2,P.Werner,NO,0,0,0,0,1,0,2.0,1
2025,2,T.Edmunds,CHI,0,0,0,0,1,0,2.0,1
2025,16,N.Scourton,CAR,0,0,0,0,1,0,2.0,1
2025,16,Q.Walker,GB,0,0,0,0,1,0,2.0,1
2025,3,A.Davis-Gaither,ARI,1,0,0,0,0,0,2.0,1
2025,3,A.Nelson,TB,0,0,0,0,1,0,2.0,1
2025,22,E.Jones,SEA,0,0,0,0,1,0,2.0,1
2025,22,J.Tavai,NE,1,0,0,0,0,0,2.0,1
2025,17,C.Braswell,TB,0,0,0,0,1,0,2.0,1
2025,20,B.Mafe,SEA,1,0,0,0,0,0,2.0,1
2025,1,B.Mafe,SEA,1,0,0,0,0,0,2.0,1
2025,1,C.Barton,TEN,0,0,0,0,1,0,2.0,1
2025,1,C.Gray,TEN,1,0,0,0,0,0,2.0,1
2025,1,C.Rozeboom,CAR,1,0,0,0,0,0,2.0,1
2025,10,C.Rozeboom,CAR,1,0,0,0,0,0,2.0,1
2025,9,R.Spillane,NE,1,0,0,0,0,0,2.0,1
2025,1,A.Van Ginkel,MIN,0,0,0,0,1,0,2.0,1
2025,9,T.Dodson,MIA,0,0,0,0,1,0,2.0,1
2025,9,T.Dye,LAC,1,0,0,0,0,0,2.0,1
2025,9,T.Knight,SEA,0,0,0,0,1,0,2.0,1
2025,9,U.Nwosu,SEA,1,0,0,0,0,0,2.0,1
2025,9,V.Miller,JAX,1,0,0,0,0,0,2.0,1
2025,9,Z.Franklin,IND,1,0,0,0,0,0,2.0,1
2025,3,D.Lloyd,JAX,0,0,0,0,1,0,2.0,1
2025,3,D.Thomas,SEA,1,0,0,0,0,0,2.0,1
2025,1,J.Sanborn,DAL,0,0,0,0,1,0,2.0,1
2025,1,J.Hunt,PHI,0,0,0,0,1,0,2.0,1
2025,20,C.Robinson,SF,1,0,0,0,0,0,2.0,1
2025,20,C.Elliss,NE,0,0,0,0,1,0,2.0,1
2025,20,D.Tillman,DEN,0,0,0,0,1,0,2.0,1
2025,20,E.Speed,HOU,0,0,0,0,1,0,2.0,1
2025,20,R.Spillane,NE,1,0,0,0,0,0,2.0,1
2025,20,U.Nwosu,SEA,1,0,0,0,0,0,2.0,1
2025,21,B.Young,LA,0,0,0,0,1,0,2.0,1
2025,1,A.Ebiketie,ATL,0,0,0,0,1,0,2.0,1
2025,21,J.Elliss,DEN,0,0,0,0,1,0,2.0,1
2025,21,J.Gibbens,NE,1,0,0,0,0,0,2.0,1
2025,21,N.Landman,LA,0,0,0,0,1,0,2.0,1
2025,21,O.Speights,LA,0,0,0,0,1,0,2.0,1
2025,20,A.Al-Shaair,HOU,1,0,0,0,0,0,2.0,1
2025,21,E.Ponder,NE,0,0,1,0,0,0,1.5,1
2025,21,U.Nwosu,SEA,0,0,1,0,0,0,1.5,1
2025,22,B.Mafe,SEA,0,0,1,0,0,0,1.5,1
2025,1,F.Oladejo,TEN,0,0,1,0,0,0,1.5,1
2025,20,J.Cooper,DEN,0,0,1,0,0,0,1.5,1
2025,22,D.Lawrence,SEA,0,0,1,0,0,0,1.5,1
2025,22,H.Landry,NE,0,0,1,0,0,0,1.5,1
2025,3,A.Anzalone,DET,0,0,1,0,0,0,1.5,1
2025,3,A.Key,TEN,0,0,1,0,0,0,1.5,1
2025,3,B.Browning,ARI,0,0,1,0,0,0,1.5,1
2025,3,B.Mafe,SEA,0,0,1,0,0,0,1.5,1
2025,17,D.Lloyd,JAX,0,0,1,0,0,0,1.5,1
2025,16,U.Nwosu,SEA,0,0,1,0,0,0,1.5,1
2025,3,D.Tillman,DEN,0,0,1,0,0,0,1.5,1
2025,3,D.Turner,MIN,0,0,1,0,0,0,1.5,1
2025,17,D.White,LV,0,0,1,0,0,0,1.5,1
2025,17,E.Ponder,NE,0,0,1,0,0,0,1.5,1
2025,2,Q.Walker,GB,0,0,1,0,0,0,1.5,1
2025,16,N.Bonitto,DEN,0,0,1,0,0,0,1.5,1
2025,16,N.Smith,PHI,0,0,1,0,0,0,1.5,1
2025,16,O.Oweh,LAC,0,0,1,0,0,0,1.5,1
2025,16,Q.Bell,MIA,0,0,1,0,0,0,1.5,1
2025,3,H.Landry,NE,0,0,1,0,0,0,1.5,1
2025,16,K.Murray,DAL,0,0,1,0,0,0,1.5,1
2025,16,M.Green,BAL,0,0,1,0,0,0,1.5,1
2025,3,J.Ward,TEN,0,0,1,0,0,0,1.5,1
2025,3,M.Green,BAL,0,0,1,0,0,0,1.5,1
2025,16,J.Hunt,PHI,0,0,1,0,0,0,1.5,1
2025,3,N.Smith,PHI,0,0,1,0,0,0,1.5,1
2025,3,S.Dennis,TB,0,0,1,0,0,0,1.5,1
2025,16,B.Young,LA,0,0,1,0,0,0,1.5,1
2025,16,C.Robinson,MIA,0,0,1,0,0,0,1.5,1
2025,3,Z.Collins,ARI,0,0,1,0,0,0,1.5,1
2025,17,J.Cooper,DEN,0,0,1,0,0,0,1.5,1
2025,17,J.Ward,TEN,0,0,1,0,0,0,1.5,1
2025,17,K.Britt,MIA,0,0,1,0,0,0,1.5,1
2025,4,H.Landry,NE,0,0,1,0,0,0,1.5,1
2025,4,C.Rumph,NO,0,0,1,0,0,0,1.5,1
2025,4,D.Barnes,DET,0,0,1,0,0,0,1.5,1
2025,15,N.Herbig,PIT,0,0,1,0,0,0,1.5,1
2025,4,J.Greenard,MIN,0,0,1,0,0,0,1.5,1
2025,5,B.Browning,ARI,0,0,1,0,0,0,1.5,1
2025,15,J.Verse,LA,0,0,1,0,0,0,1.5,1
2025,4,N.Bolton,KC,0,0,1,0,0,0,1.5,1
2025,4,S.James,DAL,0,0,1,0,0,0,1.5,1
2025,4,T.Bernard,BUF,0,0,1,0,0,0,1.5,1
2025,5,D.Gardeck,JAX,0,0,1,0,0,0,1.5,1
2025,15,I.McDuffie,GB,0,0,1,0,0,0,1.5,1
2025,4,T.Dye,LAC,0,0,1,0,0,0,1.5,1
2025,4,T.Nowaske,DET,0,0,1,0,0,0,1.5,1
2025,5,A.Key,TEN,0,0,1,0,0,0,1.5,1
2025,2,M.Green,BAL,0,0,1,0,0,0,1.5,1
2025,2,N.Bonitto,DEN,0,0,1,0,0,0,1.5,1
2025,5,E.Speed,HOU,0,0,1,0,0,0,1.5,1
2025,5,H.Reddick,TB,0,0,1,0,0,0,1.5,1
2025,5,C.Granderson,NO,0,0,1,0,0,0,1.5,1
2025,5,C.Jordan,NO,0,0,1,0,0,0,1.5,1
2025,5,D.Lloyd,JAX,0,0,1,0,0,0,1.5,1
2025,5,D.Ojabo,BAL,0,0,1,0,0,0,1.5,1
2025,17,S.Heyward,CIN,0,0,1,0,0,0,1.5,1
2025,18,A.Carter,NYG,0,0,1,0,0,0,1.5,1
2025,18,B.Dupree,LAC,0,0,1,0,0,0,1.5,1
2025,14,U.Nwosu,SEA,0,0,1,0,0,0,1.5,1
2025,14,Y.Diaby,TB,0,0,1,0,0,0,1.5,1
2025,14,Z.Baun,PHI,0,0,1,0,0,0,1.5,1
2025,15,A.Jennings,NE,0,0,1,0,0,0,1.5,1
2025,15,A.Key,TEN,0,0,1,0,0,0,1.5,1
2025,5,J.Hunt,PHI,0,0,1,0,0,0,1.5,1
2025,5,J.Sherwood,NYJ,0,0,1,0,0,0,1.5,1
2025,5,J.Uche,PHI,0,0,1,0,0,0,1.5,1
2025,5,M.Judon,MIA,0,0,1,0,0,0,1.5,1
2025,5,M.Liufau,DAL,0,0,1,0,0,0,1.5,1
2025,5,P.Werner,NO,0,0,1,0,0,0,1.5,1
2025,14,T.Tuipulotu,LAC,0,0,1,0,0,0,1.5,1
2025,14,J.Verse,LA,0,0,1,0,0,0,1.5,1
2025,5,T.Dodson,MIA,0,0,1,0,0,0,1.5,1
2025,5,T.Robinson,BAL,0,0,1,0,0,0,1.5,1
2025,5,Y.Diaby,TB,0,0,1,0,0,0,1.5,1
2025,6,A.Ajiake,IND,0,0,1,0,0,0,1.5,1
2025,6,A.Ebiketie,ATL,0,0,1,0,0,0,1.5,1
2025,14,M.Liufau,DAL,0,0,1,0,0,0,1.5,1
2025,18,B.Ojulari,ARI,0,0,1,0,0,0,1.5,1
2025,2,H.Reddick,TB,0,0,1,0,0,0,1.5,1
2025,2,J.Campbell,PHI,0,0,1,0,0,0,1.5,1
2025,2,J.Hunt,PHI,0,0,1,0,0,0,1.5,1
2025,14,D.Gardeck,JAX,0,0,1,0,0,0,1.5,1
2025,14,D.Hall,SEA,0,0,1,0,0,0,1.5,1
2025,14,D.Jones,BAL,0,0,1,0,0,0,1.5,1
2025,6,A.Highsmith,PIT,0,0,1,0,0,0,1.5,1
2025,6,A.Nelson,TB,0,0,1,0,0,0,1.5,1
2025,14,A.Key,TEN,0,0,1,0,0,0,1.5,1
2025,14,C.Gray,TEN,0,0,1,0,0,0,1.5,1
2025,6,D.Knight,CIN,0,0,1,0,0,0,1.5,1
2025,6,H.Reddick,TB,0,0,1,0,0,0,1.5,1
2025,6,J.Andreessen,BUF,0,0,1,0,0,0,1.5,1
2025,2,D.Lloyd,JAX,0,0,1,0,0,0,1.5,1
2025,18,D.Lawrence,SEA,0,0,1,0,0,0,1.5,1
2025,18,F.Luvu,WAS,0,0,1,0,0,0,1.5,1
2025,13,S.Dennis,TB,0,0,1,0,0,0,1.5,1
2025,13,V.Miller,WAS,0,0,1,0,0,0,1.5,1
2025,6,J.Hunt,PHI,0,0,1,0,0,0,1.5,1
2025,6,J.Sherwood,NYJ,0,0,1,0,0,0,1.5,1
2025,6,K.Chaisson,NE,0,0,1,0,0,0,1.5,1
2025,6,K.Elliss,ATL,0,0,1,0,0,0,1.5,1
2025,13,O.Oweh,LAC,0,0,1,0,0,0,1.5,1
2025,13,P.Queen,PIT,0,0,1,0,0,0,1.5,1
2025,13,J.Gibbens,NE,0,0,1,0,0,0,1.5,1
2025,13,J.Walker,ATL,0,0,1,0,0,0,1.5,1
2025,13,K.Van Noy,BAL,0,0,1,0,0,0,1.5,1
2025,7,C.Elliss,NE,0,0,1,0,0,0,1.5,1
2025,13,D.Gardeck,JAX,0,0,1,0,0,0,1.5,1
2025,13,E.Roberts,LV,0,0,1,0,0,0,1.5,1
2025,13,A.Ebiketie,ATL,0,0,1,0,0,0,1.5,1
2025,7,B.Cashman,MIN,0,0,1,0,0,0,1.5,1
2025,1,V.Miller,WAS,0,0,1,0,0,0,1.5,1
2025,2,A.Carter,NYG,0,0,1,0,0,0,1.5,1
2025,2,A.Davis-Gaither,ARI,0,0,1,0,0,0,1.5,1
2025,7,D.Davis,NO,0,0,1,0,0,0,1.5,1
2025,7,D.Greenlaw,DEN,0,0,1,0,0,0,1.5,1
2025,7,J.Sawyer,PIT,0,0,1,0,0,0,1.5,1
2025,12,J.Stewart,LA,0,0,1,0,0,0,1.5,1
2025,12,K.Chaisson,NE,0,0,1,0,0,0,1.5,1
2025,12,K.Van Noy,BAL,0,0,1,0,0,0,1.5,1
2025,12,L.Chenal,KC,0,0,1,0,0,0,1.5,1
2025,12,N.Bolton,KC,0,0,1,0,0,0,1.5,1
2025,7,J.Strnad,DEN,0,0,1,0,0,0,1.5,1
2025,7,K.Elliss,ATL,0,0,1,0,0,0,1.5,1
2025,12,J.Hunt,PHI,0,0,1,0,0,0,1.5,1
2025,12,J.Phillips,PHI,0,0,1,0,0,0,1.5,1
2025,7,H.Reddick,TB,0,0,1,0,0,0,1.5,1
2025,18,N.Smith,PHI,0,0,1,0,0,0,1.5,1
2025,18,O.Oweh,LAC,0,0,1,0,0,0,1.5,1
2025,8,A.Highsmith,PIT,0,0,1,0,0,0,1.5,1
2025,7,N.Bonitto,DEN,0,0,1,0,0,0,1.5,1
2025,7,N.Herbig,PIT,0,0,1,0,0,0,1.5,1
2025,7,P.Johnson,PHI,0,0,1,0,0,0,1.5,1
2025,8,C.Braswell,TB,0,0,1,0,0,0,1.5,1
2025,8,D.Henley,LAC,0,0,1,0,0,0,1.5,1
2025,8,D.Turner,MIN,0,0,1,0,0,0,1.5,1
2025,8,F.Luvu,WAS,0,0,1,0,0,0,1.5,1
2025,7,T.Tuipulotu,LAC,0,0,1,0,0,0,1.5,1
2025,7,V.Miller,WAS,0,0,1,0,0,0,1.5,1
2025,11,T.Edmunds,CHI,0,0,1,0,0,0,1.5,1
2025,12,A.Ebiketie,ATL,0,0,1,0,0,0,1.5,1
2025,12,C.Braswell,TB,0,0,1,0,0,0,1.5,1
2025,12,C.Elliss,NE,0,0,1,0,0,0,1.5,1
2025,1,O.Oweh,BAL,0,0,1,0,0,0,1.5,1
2025,8,I.Pace,MIN,0,0,1,0,0,0,1.5,1
2025,8,J.Cooper,DEN,0,0,1,0,0,0,1.5,1
2025,8,J.Harrell,TEN,0,0,1,0,0,0,1.5,1
2025,8,J.Pearce,ATL,0,0,1,0,0,0,1.5,1
2025,8,J.Uche,PHI,0,0,1,0,0,0,1.5,1
2025,11,T.Buchanan,BAL,0,0,1,0,0,0,1.5,1
2025,11,J.Ward,TEN,0,0,1,0,0,0,1.5,1
2025,11,K.Chaisson,NE,0,0,1,0,0,0,1.5,1
2025,11,K.Murray,DAL,0,0,1,0,0,0,1.5,1
2025,11,N.Bonitto,DEN,0,0,1,0,0,0,1.5,1
2025,8,K.Thibodeaux,NYG,0,0,1,0,0,0,1.5,1
2025,8,N.Bolton,KC,0,0,1,0,0,0,1.5,1
2025,8,N.Herbig,PIT,0,0,1,0,0,0,1.5,1
2025,8,P.Queen,PIT,0,0,1,0,0,0,1.5,1
2025,11,H.Landry,NE,0,0,1,0,0,0,1.5,1
2025,19,C.Elliss,NE,0,0,1,0,0,0,1.5,1
2025,19,D.Wonnum,CAR,0,0,1,0,0,0,1.5,1
2025,19,I.McDuffie,GB,0,0,1,0,0,0,1.5,1
2025,11,B.Young,LA,0,0,1,0,0,0,1.5,1
2025,11,C.Robinson,MIA,0,0,1,0,0,0,1.5,1
2025,11,D.Hall,SEA,0,0,1,0,0,0,1.5,1
2025,11,D.Tillman,DEN,0,0,1,0,0,0,1.5,1
2025,11,D.White,LV,0,0,1,0,0,0,1.5,1
2025,11,D.Williams,BUF,0,0,1,0,0,0,1.5,1
2025,10,V.Miller,WAS,0,0,1,0,0,0,1.5,1
2025,11,A.Carter,NYG,0,0,1,0,0,0,1.5,1
2025,11,A.Ebiketie,ATL,0,0,1,0,0,0,1.5,1
2025,8,T.Watt,PIT,0,0,1,0,0,0,1.5,1
2025,9,A.Anzalone,DET,0,0,1,0,0,0,1.5,1
2025,1,J.Verse,LA,0,0,1,0,0,0,1.5,1
2025,1,K.Mack,LAC,0,0,1,0,0,0,1.5,1
2025,1,M.McFadden,NYG,0,0,1,0,0,0,1.5,1
2025,19,T.Watt,PIT,0,0,1,0,0,0,1.5,1
2025,9,D.Gardeck,JAX,0,0,1,0,0,0,1.5,1
2025,9,D.Lawrence,SEA,0,0,1,0,0,0,1.5,1
2025,9,D.Williams,BUF,0,0,1,0,0,0,1.5,1
2025,9,A.Jennings,NE,0,0,1,0,0,0,1.5,1
2025,10,P.Umanmielen,CAR,0,0,1,0,0,0,1.5,1
2025,10,R.Smith,BAL,0,0,1,0,0,0,1.5,1
2025,10,A.Anzalone,DET,0,0,1,0,0,0,1.5,1
2025,10,D.Hall,SEA,0,0,1,0,0,0,1.5,1
2025,10,I.Pace,MIN,0,0,1,0,0,0,1.5,1
2025,10,J.Campbell,DET,0,0,1,0,0,0,1.5,1
2025,10,A.Van Ginkel,MIN,0,0,1,0,0,0,1.5,1
2025,10,C.Braswell,TB,0,0,1,0,0,0,1.5,1
2025,9,T.Wallace,CAR,0,0,1,0,0,0,1.5,1
2025,20,A.Singleton,DEN,0,0,1,0,0,0,1.5,1
2025,1,J.Adams,LV,0,0,1,0,0,0,1.5,1
2025,1,J.Pearce,ATL,0,0,1,0,0,0,1.5,1
2025,1,J.Sweat,ARI,0,0,1,0,0,0,1.5,1
2025,22,U.Nwosu,SEA,0,0,1,0,0,0,1.5,1
